09:21:53.340 [restartedMain] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@7071de06: startup date [Wed Dec 16 09:21:53 CST 2020]; root of context hierarchy
09:21:54.162 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.6.Final
09:21:54.319 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d84dfdd4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
09:21:55.853 [restartedMain] INFO  com.sl.ylyy.YlyyApplication - The following profiles are active: dev
09:21:55.895 [restartedMain] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@415334bc: startup date [Wed Dec 16 09:21:55 CST 2020]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@7071de06
09:22:00.995 [restartedMain] INFO  o.s.b.f.s.DefaultListableBeanFactory - Overriding bean definition for bean 'tokenInterceptor' with a different definition: replacing [Generic bean: class [com.sl.ylyy.common.Interceptor.TokenInterceptor]; scope=singleton; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\workspace-gitlab\zyx_app_ylyy\target\classes\com\sl\ylyy\common\Interceptor\TokenInterceptor.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=webAppConfig; factoryMethodName=tokenInterceptor; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/sl/ylyy/common/config/WebAppConfig.class]]
09:22:02.542 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=f4c2f407-eece-3063-8cee-c9eef5d78121
09:22:02.983 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$bc33fad7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
09:22:03.307 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$MetricsRestTemplateConfiguration' of type [org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$MetricsRestTemplateConfiguration$$EnhancerBySpringCGLIB$$ee60a118] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
09:22:03.334 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d84dfdd4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
09:22:05.210 [restartedMain] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 21108 (http)
